2022-01-13 09:13:42,012-INFO:epoch: 2, batch_id: 9800, loss is: [3.5932994], acc is: [0.28125]
2022-01-13 09:15:03,289-INFO:epoch: 2, batch_id: 10000, loss is: [4.0142593], acc is: [0.171875]
2022-01-13 09:16:25,512-INFO:epoch: 2, batch_id: 10200, loss is: [3.6901112], acc is: [0.28125]
2022-01-13 09:17:46,516-INFO:epoch: 2, batch_id: 10400, loss is: [3.7416122], acc is: [0.25]
2022-01-13 09:19:08,316-INFO:epoch: 2, batch_id: 10600, loss is: [3.8740866], acc is: [0.21875]
2022-01-13 09:20:29,240-INFO:epoch: 2, batch_id: 10800, loss is: [3.8048046], acc is: [0.25]
2022-01-13 09:21:50,407-INFO:epoch: 2, batch_id: 11000, loss is: [3.961458], acc is: [0.25]
2022-01-13 09:23:11,190-INFO:epoch: 2, batch_id: 11200, loss is: [3.9243007], acc is: [0.234375]
2022-01-13 09:24:32,615-INFO:epoch: 2, batch_id: 11400, loss is: [3.928793], acc is: [0.21875]
2022-01-13 09:25:53,613-INFO:epoch: 2, batch_id: 11600, loss is: [4.048183], acc is: [0.21875]
2022-01-13 09:27:15,175-INFO:epoch: 2, batch_id: 11800, loss is: [3.611396], acc is: [0.25]
2022-01-13 09:28:36,022-INFO:epoch: 2, batch_id: 12000, loss is: [3.6921866], acc is: [0.265625]
2022-01-13 09:29:57,713-INFO:epoch: 2, batch_id: 12200, loss is: [3.9487717], acc is: [0.234375]
2022-01-13 09:31:19,160-INFO:epoch: 2, batch_id: 12400, loss is: [4.1860867], acc is: [0.21875]
2022-01-13 09:32:40,226-INFO:epoch: 2, batch_id: 12600, loss is: [4.3665], acc is: [0.140625]
2022-01-13 09:34:02,240-INFO:epoch: 2, batch_id: 12800, loss is: [3.3677905], acc is: [0.265625]
2022-01-13 09:35:22,975-INFO:epoch: 2, batch_id: 13000, loss is: [3.351265], acc is: [0.28125]
2022-01-13 09:36:43,905-INFO:epoch: 2, batch_id: 13200, loss is: [3.826395], acc is: [0.21875]
2022-01-13 09:38:04,763-INFO:epoch: 2, batch_id: 13400, loss is: [3.9917994], acc is: [0.1875]
2022-01-13 09:39:26,112-INFO:epoch: 2, batch_id: 13600, loss is: [3.562155], acc is: [0.234375]
2022-01-13 09:40:46,905-INFO:epoch: 2, batch_id: 13800, loss is: [4.1242666], acc is: [0.203125]
2022-01-13 09:42:08,413-INFO:epoch: 2, batch_id: 14000, loss is: [3.9199114], acc is: [0.15625]
2022-01-13 09:43:30,577-INFO:epoch: 2, batch_id: 14200, loss is: [4.229149], acc is: [0.1875]
2022-01-13 09:44:52,112-INFO:epoch: 2, batch_id: 14400, loss is: [3.6327949], acc is: [0.25]
2022-01-13 09:46:14,130-INFO:epoch: 2, batch_id: 14600, loss is: [3.9698718], acc is: [0.25]
2022-01-13 09:47:36,013-INFO:epoch: 2, batch_id: 14800, loss is: [3.7890215], acc is: [0.265625]
2022-01-13 09:48:58,412-INFO:epoch: 2, batch_id: 15000, loss is: [3.7286255], acc is: [0.25]
